ASC_X12_810_004_010_DEFAULT_X->YNQ_Yes_No_Question_S5->_933_Free-Form_Message_Text_E10,X12_00401_810->YNQ->YNQ10
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_366_Contact_Function_Code_E1,X12_00401_810->PER->PER01
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_93_Name_E2,X12_00401_810->PER->PER02
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_365_Communication_Number_Qualifier_E3,X12_00401_810->PER->PER03
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_364_Communication_Number_E4,X12_00401_810->PER->PER04
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_365_Communication_Number_Qualifier_E5,X12_00401_810->PER->PER05
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_364_Communication_Number_E6,X12_00401_810->PER->PER06
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_365_Communication_Number_Qualifier_E7,X12_00401_810->PER->PER07
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_364_Communication_Number_E8,X12_00401_810->PER->PER08
ASC_X12_810_004_010_DEFAULT_X->PER_Administrative_Communications_Conta_S6->_443_Contact_Inquiry_Reference_E9,X12_00401_810->PER->PER09
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->_98_Entity_Identifier_Code_E1,X12_00401_810->N1Loop1->N1->N101
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->_93_Name_E2,X12_00401_810->N1Loop1->N1->N102
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->_66_Identification_Code_Qualifier_E3,X12_00401_810->N1Loop1->N1->N103
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->_67_Identification_Code_E4,X12_00401_810->N1Loop1->N1->N104
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->_706_Entity_Relationship_Code_E5,X12_00401_810->N1Loop1->N1->N105
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->_98_Entity_Identifier_Code_E6,X12_00401_810->N1Loop1->N1->N106
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N2_Additional_Name_Information_S8->_93_Name_E1,X12_00401_810->N1Loop1->N2->N201
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N2_Additional_Name_Information_S8->_93_Name_E2,X12_00401_810->N1Loop1->N2->N202
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N3_Address_Information_S9->_166_Address_Information_E1,X12_00401_810->N1Loop1->N3->N301
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N3_Address_Information_S9->_166_Address_Information_E2,X12_00401_810->N1Loop1->N3->N302
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N4_Geographic_Location_S10->_19_City_Name_E1,X12_00401_810->N1Loop1->N4->N401
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N4_Geographic_Location_S10->_156_State_or_Province_Code_E2,X12_00401_810->N1Loop1->N4->N402
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N4_Geographic_Location_S10->_116_Postal_Code_E3,X12_00401_810->N1Loop1->N4->N403
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N4_Geographic_Location_S10->_26_Country_Code_E4,X12_00401_810->N1Loop1->N4->N404
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N4_Geographic_Location_S10->_309_Location_Qualifier_E5,X12_00401_810->N1Loop1->N4->N405
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->N4_Geographic_Location_S10->_310_Location_Identifier_E6,X12_00401_810->N1Loop1->N4->N406
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_128_Reference_Identification_Qualifier_E1,X12_00401_810->N1Loop1->REF_2->REF01
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_127_Reference_Identification_E2,X12_00401_810->N1Loop1->REF_2->REF02
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_352_Description_E3,X12_00401_810->N1Loop1->REF_2->REF03
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_128_Reference_Identification_Qualifier_E4_COMP->_128_Reference_Identification_Qualifier_E4,X12_00401_810->N1Loop1->REF_2->C040_2->C04001
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_128_Reference_Identification_Qualifier_E4_COMP->_127_Reference_Identification_E5,X12_00401_810->N1Loop1->REF_2->C040_2->C04002
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_128_Reference_Identification_Qualifier_E4_COMP->_128_Reference_Identification_Qualifier_E6,X12_00401_810->N1Loop1->REF_2->C040_2->C04003
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_128_Reference_Identification_Qualifier_E4_COMP->_127_Reference_Identification_E7,X12_00401_810->N1Loop1->REF_2->C040_2->C04004
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_128_Reference_Identification_Qualifier_E4_COMP->_128_Reference_Identification_Qualifier_E8,X12_00401_810->N1Loop1->REF_2->C040_2->C04005
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_366_Contact_Function_Code_E1,X12_00401_810->N1Loop1->PER_2->PER01
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->REF_Reference_Identification__REF__S11->_128_Reference_Identification_Qualifier_E4_COMP->_127_Reference_Identification_E9,X12_00401_810->N1Loop1->REF_2->C040_2->C04006
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_93_Name_E2,X12_00401_810->N1Loop1->PER_2->PER02
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_365_Communication_Number_Qualifier_E3,X12_00401_810->N1Loop1->PER_2->PER03
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_364_Communication_Number_E4,X12_00401_810->N1Loop1->PER_2->PER04
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_365_Communication_Number_Qualifier_E5,X12_00401_810->N1Loop1->PER_2->PER05
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_364_Communication_Number_E6,X12_00401_810->N1Loop1->PER_2->PER06
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_365_Communication_Number_Qualifier_E7,X12_00401_810->N1Loop1->PER_2->PER07
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_364_Communication_Number_E8,X12_00401_810->N1Loop1->PER_2->PER08
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->PER_Administrative_Communications_Conta_S12->_443_Contact_Inquiry_Reference_E9,X12_00401_810->N1Loop1->PER_2->PER09
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_1250_Date_Time_Period_Format_Qualifier_E1,X12_00401_810->N1Loop1->DMG->DMG01
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_1251_Date_Time_Period_E2,X12_00401_810->N1Loop1->DMG->DMG02
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_1068_Gender_Code_E3,X12_00401_810->N1Loop1->DMG->DMG03
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_1067_Marital_Status_Code_E4,X12_00401_810->N1Loop1->DMG->DMG04
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_1109_Race_or_Ethnicity_Code_E5,X12_00401_810->N1Loop1->DMG->DMG05
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_1066_Citizenship_Status_Code_E6,X12_00401_810->N1Loop1->DMG->DMG06
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_26_Country_Code_E7,X12_00401_810->N1Loop1->DMG->DMG07
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_659_Basis_of_Verification_Code_E8,X12_00401_810->N1Loop1->DMG->DMG08
ASC_X12_810_004_010_DEFAULT_X->N1_Name_S7->DMG_Demographic_Information_S13->_380_Quantity_E9,X12_00401_810->N1Loop1->DMG->DMG09
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_336_Terms_Type_Code_E1,X12_00401_810->ITD->ITD01
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_333_Terms_Basis_Date_Code_E2,X12_00401_810->ITD->ITD02
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_351_Terms_Discount_Days_Due_E5,X12_00401_810->ITD->ITD05
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_386_Terms_Net_Days_E7,X12_00401_810->ITD->ITD07
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_362_Terms_Discount_Amount_E8,X12_00401_810->ITD->ITD08
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_389_Deferred_Amount_Due_E10,X12_00401_810->ITD->ITD10
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_342_Percent_of_Invoice_Payable_E11,X12_00401_810->ITD->ITD11
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_352_Description_E12,X12_00401_810->ITD->ITD12
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_765_Day_of_Month_E13,X12_00401_810->ITD->ITD13
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_107_Payment_Method_Code_E14,X12_00401_810->ITD->ITD14
ASC_X12_810_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S14->_954_Percent__954__E15,X12_00401_810->ITD->ITD15
ASC_X12_810_004_010_DEFAULT_X->DTM_Date_Time_Reference_S15->_374_Date_Time_Qualifier_E1,X12_00401_810->DTM->DTM01
ASC_X12_810_004_010_DEFAULT_X->DTM_Date_Time_Reference_S15->_337_Time_E3,X12_00401_810->DTM->DTM03
ASC_X12_810_004_010_DEFAULT_X->DTM_Date_Time_Reference_S15->_623_Time_Code_E4,X12_00401_810->DTM->DTM04
ASC_X12_810_004_010_DEFAULT_X->DTM_Date_Time_Reference_S15->_1250_Date_Time_Period_Format_Qualifier_E5,X12_00401_810->DTM->DTM05
ASC_X12_810_004_010_DEFAULT_X->DTM_Date_Time_Reference_S15->_1251_Date_Time_Period_E6,X12_00401_810->DTM->DTM06
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_146_Shipment_Method_of_Payment_E1,X12_00401_810->FOB->FOB01
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_309_Location_Qualifier_E2,X12_00401_810->FOB->FOB02
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_352_Description_E3,X12_00401_810->FOB->FOB03
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_334_Transportation_Terms_Qualifier_Code_E4,X12_00401_810->FOB->FOB04
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_335_Transportation_Terms_Code_E5,X12_00401_810->FOB->FOB05
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_309_Location_Qualifier_E6,X12_00401_810->FOB->FOB06
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_352_Description_E7,X12_00401_810->FOB->FOB07
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_54_Risk_of_Loss_Code_E8,X12_00401_810->FOB->FOB08
ASC_X12_810_004_010_DEFAULT_X->FOB_F.O.B._Related_Instructions_S16->_352_Description_E9,X12_00401_810->FOB->FOB09
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_349_Item_Description_Type_E1,X12_00401_810->PID->PID01
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_750_Product_Process_Characteristic_Code_E2,X12_00401_810->PID->PID02
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_559_Agency_Qualifier_Code_E3,X12_00401_810->PID->PID03
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_751_Product_Description_Code_E4,X12_00401_810->PID->PID04
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_352_Description_E5,X12_00401_810->PID->PID05
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_752_Surface_Layer_Position_Code_E6,X12_00401_810->PID->PID06
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_822_Source_Subqualifier_E7,X12_00401_810->PID->PID07
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_1073_Yes_No_Condition_or_Response_Code_E8,X12_00401_810->PID->PID08
ASC_X12_810_004_010_DEFAULT_X->PID_Product_Item_Description_S17->_819_Language_Code_E9,X12_00401_810->PID->PID09
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_737_Measurement_Reference_ID_Code_E1,X12_00401_810->MEA->MEA01
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_738_Measurement_Qualifier_E2,X12_00401_810->MEA->MEA02
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_739_Measurement_Value_E3,X12_00401_810->MEA->MEA03
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_355_Unit_or_Basis_for_Measurement_Code_E4,X12_00401_810->MEA->C001->C00101
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_1018_Exponent_E5,X12_00401_810->MEA->C001->C00102
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_649_Multiplier_E6,X12_00401_810->MEA->C001->C00103
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_355_Unit_or_Basis_for_Measurement_Code_E7,X12_00401_810->MEA->C001->C00104
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_1018_Exponent_E8,X12_00401_810->MEA->C001->C00105
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_649_Multiplier_E9,X12_00401_810->MEA->C001->C00106
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_355_Unit_or_Basis_for_Measurement_Code_E10,X12_00401_810->MEA->C001->C00107
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_1018_Exponent_E11,X12_00401_810->MEA->C001->C00108
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_649_Multiplier_E12,X12_00401_810->MEA->C001->C00109
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_355_Unit_or_Basis_for_Measurement_Code_E13,X12_00401_810->MEA->C001->C00110
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_1018_Exponent_E14,X12_00401_810->MEA->C001->C00111
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_649_Multiplier_E15,X12_00401_810->MEA->C001->C00112
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_355_Unit_or_Basis_for_Measurement_Code_E16,X12_00401_810->MEA->C001->C00113
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_1018_Exponent_E17,X12_00401_810->MEA->C001->C00114
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_355_Unit_or_Basis_for_Measurement_Code_E4_COMP->_649_Multiplier_E18,X12_00401_810->MEA->C001->C00115
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_740_Range_Minimum_E19,X12_00401_810->MEA->MEA05
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_741_Range_Maximum_E20,X12_00401_810->MEA->MEA06
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_935_Measurement_Significance_Code_E21,X12_00401_810->MEA->MEA07
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_936_Measurement_Attribute_Code_E22,X12_00401_810->MEA->MEA08
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_752_Surface_Layer_Position_Code_E23,X12_00401_810->MEA->MEA09
ASC_X12_810_004_010_DEFAULT_X->MEA_Measurements_S18->_1373_Measurement_Method_or_Device_E24,X12_00401_810->MEA->MEA10
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_755_Report_Type_Code_E1,X12_00401_810->PWK->PWK01
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_756_Report_Transmission_Code_E2,X12_00401_810->PWK->PWK02
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_757_Report_Copies_Needed_E3,X12_00401_810->PWK->PWK03
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_98_Entity_Identifier_Code_E4,X12_00401_810->PWK->PWK04
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_66_Identification_Code_Qualifier_E5,X12_00401_810->PWK->PWK05
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_67_Identification_Code_E6,X12_00401_810->PWK->PWK06
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_352_Description_E7,X12_00401_810->PWK->PWK07
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_704_Paperwork_Report_Action_Code_E8_COMP->_704_Paperwork_Report_Action_Code_E8,X12_00401_810->PWK->C002->C00201
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_704_Paperwork_Report_Action_Code_E8_COMP->_704_Paperwork_Report_Action_Code_E9,X12_00401_810->PWK->C002->C00202
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_704_Paperwork_Report_Action_Code_E8_COMP->_704_Paperwork_Report_Action_Code_E10,X12_00401_810->PWK->C002->C00203
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_704_Paperwork_Report_Action_Code_E8_COMP->_704_Paperwork_Report_Action_Code_E11,X12_00401_810->PWK->C002->C00204
ASC_X12_810_004_010_DEFAULT_X->PWK_Paperwork_S19->_704_Paperwork_Report_Action_Code_E8_COMP->_704_Paperwork_Report_Action_Code_E12,X12_00401_810->PWK->C002->C00205
ASC_X12_810_004_010_DEFAULT_X->PKG_Marking__Packaging__Loading_S20->_349_Item_Description_Type_E1,X12_00401_810->PKG->PKG01
ASC_X12_810_004_010_DEFAULT_X->PKG_Marking__Packaging__Loading_S20->_753_Packaging_Characteristic_Code_E2,X12_00401_810->PKG->PKG02
ASC_X12_810_004_010_DEFAULT_X->PKG_Marking__Packaging__Loading_S20->_559_Agency_Qualifier_Code_E3,X12_00401_810->PKG->PKG03
ASC_X12_810_004_010_DEFAULT_X->PKG_Marking__Packaging__Loading_S20->_754_Packaging_Description_Code_E4,X12_00401_810->PKG->PKG04
ASC_X12_810_004_010_DEFAULT_X->PKG_Marking__Packaging__Loading_S20->_352_Description_E5,X12_00401_810->PKG->PKG05
ASC_X12_810_004_010_DEFAULT_X->PKG_Marking__Packaging__Loading_S20->_400_Unit_Load_Option_Code_E6,X12_00401_810->PKG->PKG06
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_213_Lading_Line_Item_Number_E1,X12_00401_810->L7->L701
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_168_Tariff_Agency_Code_E2,X12_00401_810->L7->L702
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_171_Tariff_Number_E3,X12_00401_810->L7->L703
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_172_Tariff_Section_E4,X12_00401_810->L7->L704
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_169_Tariff_Item_Number_E5,X12_00401_810->L7->L705
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_170_Tariff_Item_Part_E6,X12_00401_810->L7->L706
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_59_Freight_Class_Code_E7,X12_00401_810->L7->L707
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_173_Tariff_Supplement_Identifier_E8,X12_00401_810->L7->L708
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_46_Ex_Parte_E9,X12_00401_810->L7->L709
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_373_Date_E10,X12_00401_810->L7->L710
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_119_Rate_Basis_Number_E11,X12_00401_810->L7->L711
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_227_Tariff_Column_E12,X12_00401_810->L7->L712
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_294_Tariff_Distance_E13,X12_00401_810->L7->L713
ASC_X12_810_004_010_DEFAULT_X->L7_Tariff_Reference_S21->_295_Distance_Qualifier_E14,X12_00401_810->L7->L714
