ASC_X12_850_004_010_DEFAULT_X->SAC_Service__Promotion__Allowance__or_C_S11->_127_Reference_Identification_E13,X12_00401_850->SACLoop1->SAC->SAC13
ASC_X12_850_004_010_DEFAULT_X->SAC_Service__Promotion__Allowance__or_C_S11->_770_Option_Number_E14,X12_00401_850->SACLoop1->SAC->SAC14
ASC_X12_850_004_010_DEFAULT_X->SAC_Service__Promotion__Allowance__or_C_S11->_352_Description_E15,X12_00401_850->SACLoop1->SAC->SAC15
ASC_X12_850_004_010_DEFAULT_X->SAC_Service__Promotion__Allowance__or_C_S11->_819_Language_Code_E16,X12_00401_850->SACLoop1->SAC->SAC16
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_336_Terms_Type_Code_E1,X12_00401_850->ITD->ITD01
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_333_Terms_Basis_Date_Code_E2,X12_00401_850->ITD->ITD02
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_351_Terms_Discount_Days_Due_E5,X12_00401_850->ITD->ITD05
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_386_Terms_Net_Days_E7,X12_00401_850->ITD->ITD07
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_362_Terms_Discount_Amount_E8,X12_00401_850->ITD->ITD08
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_389_Deferred_Amount_Due_E10,X12_00401_850->ITD->ITD10
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_342_Percent_of_Invoice_Payable_E11,X12_00401_850->ITD->ITD11
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_352_Description_E12,X12_00401_850->ITD->ITD12
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_765_Day_of_Month_E13,X12_00401_850->ITD->ITD13
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_107_Payment_Method_Code_E14,X12_00401_850->ITD->ITD14
ASC_X12_850_004_010_DEFAULT_X->ITD_Terms_of_Sale_Deferred_Terms_of_Sal_S13->_954_Percent__954__E15,X12_00401_850->ITD->ITD15
ASC_X12_850_004_010_DEFAULT_X->DIS_Discount_Detail_S14->_653_Discount_Terms_Type_Code_E1,X12_00401_850->DIS->DIS01
ASC_X12_850_004_010_DEFAULT_X->DIS_Discount_Detail_S14->_654_Discount_Base_Qualifier_E2,X12_00401_850->DIS->DIS02
ASC_X12_850_004_010_DEFAULT_X->DIS_Discount_Detail_S14->_655_Discount_Base_Value_E3,X12_00401_850->DIS->DIS03
ASC_X12_850_004_010_DEFAULT_X->DIS_Discount_Detail_S14->_656_Discount_Control_Limit_Qualifier_E4,X12_00401_850->DIS->DIS04
ASC_X12_850_004_010_DEFAULT_X->DIS_Discount_Detail_S14->_657_Discount_Control_Limit_E5,X12_00401_850->DIS->DIS05
ASC_X12_850_004_010_DEFAULT_X->DIS_Discount_Detail_S14->_657_Discount_Control_Limit_E6,X12_00401_850->DIS->DIS06
ASC_X12_850_004_010_DEFAULT_X->DTM_Date_Time_Reference_S16->_374_Date_Time_Qualifier_E1,X12_00401_850->DTM->DTM01
ASC_X12_850_004_010_DEFAULT_X->DTM_Date_Time_Reference_S16->_337_Time_E3,X12_00401_850->DTM->DTM03
ASC_X12_850_004_010_DEFAULT_X->DTM_Date_Time_Reference_S16->_623_Time_Code_E4,X12_00401_850->DTM->DTM04
ASC_X12_850_004_010_DEFAULT_X->DTM_Date_Time_Reference_S16->_1250_Date_Time_Period_Format_Qualifier_E5,X12_00401_850->DTM->DTM05
ASC_X12_850_004_010_DEFAULT_X->DTM_Date_Time_Reference_S16->_1251_Date_Time_Period_E6,X12_00401_850->DTM->DTM06
ASC_X12_850_004_010_DEFAULT_X->LDT_Lead_Time_S17->_345_Lead_Time_Code_E1,X12_00401_850->LDT->LDT01
ASC_X12_850_004_010_DEFAULT_X->LDT_Lead_Time_S17->_380_Quantity_E2,X12_00401_850->LDT->LDT02
ASC_X12_850_004_010_DEFAULT_X->LDT_Lead_Time_S17->_344_Unit_of_Time_Period_or_Interval_E3,X12_00401_850->LDT->LDT03
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_103_Packaging_Code_E1,X12_00401_850->TD1->TD101
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_80_Lading_Quantity_E2,X12_00401_850->TD1->TD102
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_23_Commodity_Code_Qualifier_E3,X12_00401_850->TD1->TD103
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_22_Commodity_Code_E4,X12_00401_850->TD1->TD104
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_79_Lading_Description_E5,X12_00401_850->TD1->TD105
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_187_Weight_Qualifier_E6,X12_00401_850->TD1->TD106
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_81_Weight_E7,X12_00401_850->TD1->TD107
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_355_Unit_or_Basis_for_Measurement_Code_E8,X12_00401_850->TD1->TD108
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_183_Volume_E9,X12_00401_850->TD1->TD109
ASC_X12_850_004_010_DEFAULT_X->TD1_Carrier_Details__Quantity_and_Weigh_S24->_355_Unit_or_Basis_for_Measurement_Code_E10,X12_00401_850->TD1->TD110
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_133_Routing_Sequence_Code_E1,X12_00401_850->TD5->TD501
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_66_Identification_Code_Qualifier_E2,X12_00401_850->TD5->TD502
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_67_Identification_Code_E3,X12_00401_850->TD5->TD503
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_91_Transportation_Method_Type_Code_E4,X12_00401_850->TD5->TD504
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_387_Routing_E5,X12_00401_850->TD5->TD505
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_368_Shipment_Order_Status_Code_E6,X12_00401_850->TD5->TD506
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_309_Location_Qualifier_E7,X12_00401_850->TD5->TD507
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_310_Location_Identifier_E8,X12_00401_850->TD5->TD508
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_731_Transit_Direction_Code_E9,X12_00401_850->TD5->TD509
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_732_Transit_Time_Direction_Qualifier_E10,X12_00401_850->TD5->TD510
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_733_Transit_Time_E11,X12_00401_850->TD5->TD511
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_284_Service_Level_Code_E12,X12_00401_850->TD5->TD512
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_284_Service_Level_Code_E13,X12_00401_850->TD5->TD513
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_284_Service_Level_Code_E14,X12_00401_850->TD5->TD514
ASC_X12_850_004_010_DEFAULT_X->TD5_Carrier_Details__Routing_Sequence_T_S25->_26_Country_Code_E15,X12_00401_850->TD5->TD515
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_40_Equipment_Description_Code_E1,X12_00401_850->TD3->TD301
